EventID,Layer,Wire,t,ADC,t0,isSignal
1701133,19,30,287.25,103,0,0
1701133,19,31,299.812,103,0,0
1701133,19,33,317.625,105,0,0
198,19,35,347.625,89,0,0
1701165,19,35,892.875,132,0,0
1701165,19,37,868.312,85,0,0
198,19,38,1436.25,100,0,0
198,19,39,1432.12,102,0,0
1701165,19,39,847.875,135,0,0
198,19,40,1425.19,131,0,0
198,19,41,1425.38,105,0,0
198,19,42,1420.31,126,0,0
1701165,19,42,763.875,10314,0,0
198,19,43,1417.5,95,0,0
198,19,44,1417.5,123,0,0
1701165,19,44,833.25,83,0,0
198,19,45,1418.62,88,0,0
198,19,46,1425.56,111,0,0
1701165,19,47,865.688,80,0,0
198,19,48,1435.31,102,0,0
1701165,19,48,877.875,103,0,0
285,19,49,1620.38,2985,0,0
1701165,19,49,895.688,111,0,0
198,19,50,1442.25,162,0,0
1701165,19,52,926.062,151,0,0
198,19,53,1459.5,108,0,0
1701165,19,53,940.312,114,0,0
198,19,54,1470.19,135,0,0
198,19,55,1474.69,131,0,0
1701259,19,55,297.75,180,0,0
198,19,56,1484.62,154,0,0
1701182,19,57,1191.56,165,0,0
198,19,59,1503,87,0,0
198,19,60,1506.94,109,0,0
198,19,61,1513.88,122,0,0
145,19,62,1748.06,92,0,0
198,19,62,1514.81,102,0,0
198,19,63,1522.5,84,0,0
198,19,64,1520.44,96,0,0
145,19,65,1723.88,88,0,0
198,19,68,1563.75,106,0,0
1701152,19,68,425.062,83,0,0
3325425,19,68,383.25,153,0,0
198,19,69,1566.94,107,0,0
3325425,19,69,1701.19,260,0,0
198,19,70,1574.25,131,0,0
113,19,73,1320,106,0,0
145,19,74,1678.69,85,0,0
198,19,79,1595.25,104,0,0
19,19,80,508.688,211,0,0
1701227,19,86,168,1517,0,0
1701414,19,89,1914.56,89,0,0
1701414,19,94,1852.69,100,0,0
156,19,95,302.062,92,0,0
3325535,19,106,1683,280,0,0
19,19,111,1823.06,251,0,0
3325409,19,111,1039.69,92,0,0
444,19,112,77.25,244,0,0
19,19,113,1807.69,255,0,0
19,19,114,1805.44,255,0,0
421,19,114,35.25,153,0,0
19,19,115,1810.12,145,0,0
19,19,119,1844.81,170,0,0
333,19,122,338.438,168,0,0
189,19,125,181.312,296,0,0
189,19,126,81.1875,151,0,0
3325482,19,132,113.062,92,0,0
3325589,19,132,1582.31,9790,0,0
3325482,19,134,110.25,123,0,0
3325409,19,136,1322.81,134,0,0
315,19,137,1815.19,1829,0,0
315,19,138,1600.31,6178,0,0
164,20,7,1809,8787,0,0
270,20,12,1419.75,115,0,0
1701218,20,13,948.375,437,0,0
302,20,14,599.25,100,0,0
3325569,20,14,684.562,108,0,0
3325569,20,15,682.125,100,0,0
270,20,16,183.562,206,0,0
3325569,20,16,677.25,119,0,0
46,20,17,708.938,219,0,0
270,20,17,618,122,0,0
3325569,20,17,676.5,95,0,0
46,20,18,767.812,190,0,0
3325569,20,18,676.312,112,0,0
3325673,20,19,824.438,91,0,0
3325569,20,21,684.375,92,0,0
89,20,25,974.062,92,0,0
3325569,20,26,715.312,88,0,0
46,20,27,826.688,243,0,0
238,20,28,1911.94,469,0,0
46,20,29,827.062,198,0,0
238,20,29,141,28144,0,0
3325569,20,29,737.25,97,0,0
1701090,20,30,1106.06,87,0,0
1701328,20,32,655.5,8312,0,0
57,20,33,94.125,109,0,0
229,20,33,816.75,377,0,0
57,20,34,50.4375,125,0,0
229,20,34,774.75,12295,0,0
229,20,35,733.125,16465,0,0
229,20,36,799.5,14814,0,0
229,20,37,765.375,17599,0,0
229,20,38,735.375,17178,0,0
1701187,20,38,147.375,8367,0,0
229,20,39,855.562,9516,0,0
229,20,40,931.875,2241,0,0
3325535,20,42,1525.31,610,0,0
1701280,20,47,1845,225,0,0
270,20,48,341.25,115,0,0
1701280,20,48,1612.31,443,0,0
252,20,49,322.312,85,0,0
270,20,49,341.25,118,0,0
270,20,50,313.312,127,0,0
270,20,51,299.625,110,0,0
270,20,52,286.5,103,0,0
270,20,53,289.312,106,0,0
270,20,55,284.812,88,0,0
270,20,56,283.5,82,0,0
270,20,57,330.938,102,0,0
270,20,58,334.5,89,0,0
270,20,63,404.625,83,0,0
1701108,20,65,265.875,135,0,0
1701108,20,66,243.938,171,0,0
3325435,20,67,575.625,125,0,0
164,20,73,445.125,86,0,0
3325569,20,74,234.188,102,0,0
270,20,75,488.625,92,0,0
377,20,77,1874.25,84,0,0
270,20,79,532.688,82,0,0
377,20,79,1860.56,127,0,0
164,20,81,460.5,87,0,0
1701290,20,81,1341.56,2323,0,0
3325523,20,88,1735.5,10464,0,0
3325523,20,89,1771.12,9639,0,0
1701090,20,94,805.5,84,0,0
3325523,20,103,807,115,0,0
1701393,20,106,1157.81,143,0,0
3325523,20,106,792.188,81,0,0
1701393,20,107,1155.19,187,0,0
1701393,20,108,1139.06,177,0,0
1701393,20,109,1122.19,162,0,0
1701393,20,110,1121.62,139,0,0
1701393,20,111,1106.62,156,0,0
1701393,20,112,1092,193,0,0
1701393,20,113,1087.5,170,0,0
1701393,20,114,1075.12,162,0,0
1701393,20,115,1074,182,0,0
1701393,20,116,1058.06,184,0,0
1701393,20,117,1056,189,0,0
145,20,118,1690.5,183,0,0
1701393,20,118,1042.12,203,0,0
3325455,20,118,466.875,90,0,0
145,20,119,1702.88,3079,0,0
377,20,119,1895.06,119,0,0
1701393,20,119,1036.31,175,0,0
145,20,120,1568.06,934,0,0
1701393,20,120,1028.06,136,0,0
1701393,20,121,1023.56,212,0,0
1701393,20,123,1002.75,182,0,0
1701393,20,128,923.062,149,0,0
3325523,20,128,485.438,112,0,0
1701393,20,129,912,141,0,0
263,20,131,131.625,107,0,0
1701393,20,131,832.688,15811,0,0
1701393,20,132,787.688,16653,0,0
19,20,133,1783.69,9920,0,0
1701152,20,133,589.688,243,0,0
1701393,20,137,991.125,138,0,0
1701393,20,139,1001.25,123,0,0
1701393,20,140,1018.5,124,0,0
1701393,20,141,1025.25,116,0,0
1701393,20,142,1033.31,126,0,0
1701393,20,143,1034.06,129,0,0
1701393,20,144,1043.81,150,0,0
1701393,20,145,1053.38,143,0,0
1701393,20,146,1059.94,131,0,0
1701393,20,147,1067.25,114,0,0
285,20,148,1286.81,252,0,0
1701133,20,148,1580.62,6116,0,0
285,20,149,1504.69,304,0,0
1701393,20,149,1094.62,129,0,0
3325482,20,154,86.625,8879,0,0
1701125,20,158,470.25,1451,0,0
1701300,21,0,133.688,152,0,0
1701259,21,3,1710.38,164,0,0
1701259,21,4,1692.94,125,0,0
1701451,21,4,357.188,15419,0,0
1701259,21,7,1663.69,164,0,0
1701451,21,7,1199.25,110,0,0
1701259,21,8,1655.44,145,0,0
1701259,21,9,1648.12,183,0,0
1701259,21,10,1630.12,173,0,0
1701259,21,11,1623,146,0,0
1701259,21,12,1628.62,120,0,0
1701259,21,13,1635.38,157,0,0
1701259,21,14,1648.69,143,0,0
1701259,21,15,1659,167,0,0
1701259,21,16,1670.81,92,0,0
1701259,21,17,1681.5,142,0,0
1701259,21,18,1692.19,81,0,0
1701259,21,19,1701.38,190,0,0
421,21,20,521.812,180,0,0
421,21,21,556.688,334,0,0
1701451,21,22,489.562,120,0,0
198,21,30,1559.62,103,0,0
198,21,33,1554,86,0,0
198,21,34,1543.69,86,0,0
3325409,21,34,1337.06,80,0,0
229,21,39,1157.62,2227,0,0
229,21,40,786,14096,0,0
229,21,41,1101.38,503,0,0
198,21,43,1490.44,90,0,0
3325662,21,45,714.375,169,0,0
198,21,46,1476.19,97,0,0
3325662,21,46,107.625,121,0,0
198,21,47,1480.69,111,0,0
1701165,21,47,883.125,104,0,0
198,21,48,1465.31,95,0,0
198,21,49,1466.25,106,0,0
145,21,50,180.375,87,0,0
198,21,50,1464.75,100,0,0
198,21,51,1458.94,119,0,0
270,21,51,224.25,85,0,0
198,21,52,1457.62,99,0,0
270,21,52,209.625,102,0,0
1701165,21,52,860.625,85,0,0
198,21,53,1458,84,0,0
198,21,54,1462.88,103,0,0
1701165,21,54,871.125,85,0,0
229,21,56,1743.19,122,0,0
3325692,21,56,1049.06,81,0,0
19,21,58,553.312,270,0,0
198,21,58,1470.94,98,0,0
198,21,59,1479.94,109,0,0
1701165,21,60,933.938,93,0,0
19,21,61,538.5,248,0,0
198,21,63,1492.5,86,0,0
1701165,21,63,956.812,124,0,0
389,21,64,147.188,215,0,0
19,21,65,523.688,264,0,0
198,21,65,1501.12,88,0,0
389,21,65,120.75,252,0,0
1701165,21,65,988.312,112,0,0
1701455,21,66,1124.62,3654,0,0
19,21,67,530.812,256,0,0
1701455,21,67,870.188,24763,0,0
229,21,68,1701,173,0,0
1701455,21,68,1462.31,503,0,0
198,21,69,1527.38,82,0,0
229,21,70,1740.38,122,0,0
198,21,72,1547.06,116,0,0
198,21,73,1550.44,99,0,0
19,21,75,515.25,313,0,0
198,21,75,1567.12,114,0,0
19,21,76,519.562,259,0,0
198,21,76,1573.12,104,0,0
229,21,76,1715.06,113,0,0
19,21,77,531.562,299,0,0
198,21,77,1573.12,99,0,0
3325692,21,77,1038.19,81,0,0
198,21,78,1576.12,110,0,0
3325626,21,79,1917.19,771,0,0
229,21,82,1704.75,90,0,0
145,21,84,1705.31,89,0,0
229,21,84,1708.31,101,0,0
229,21,90,1726.31,84,0,0
1701300,21,93,283.125,81,0,0
1701152,21,96,485.438,179,0,0
1701152,21,97,75.9375,126,0,0
229,21,98,1725.38,97,0,0
1701152,21,98,362.625,136,0,0
229,21,100,1303.12,84,0,0
3325409,21,104,1330.69,99,0,0
1701182,21,106,1411.31,296,0,0
3325692,21,109,1028.06,89,0,0
1701414,21,111,1862.25,112,0,0
421,21,113,86.625,251,0,0
421,21,114,62.625,288,0,0
3325409,21,118,1097.81,87,0,0
315,21,119,301.312,136,0,0
145,21,121,1660.31,807,0,0
3325409,21,126,1048.12,85,0,0
1701133,21,127,1678.69,88,0,0
3325409,21,127,1050,112,0,0
3325409,21,128,1056.94,89,0,0
1701451,21,129,111.75,205,0,0
19,21,130,1829.06,235,0,0
3325692,21,130,1049.06,109,0,0
19,21,131,1824,243,0,0
3325409,21,131,1075.88,81,0,0
19,21,132,1816.31,197,0,0
1701152,21,133,628.312,1082,0,0
19,21,135,1813.69,176,0,0
19,21,136,1820.81,224,0,0
1701382,21,136,324.375,107,0,0
19,21,137,1834.31,225,0,0
1701382,21,137,84.375,84,0,0
3325409,21,137,1121.44,120,0,0
19,21,138,1841.44,254,0,0
19,21,139,1863.75,203,0,0
1701267,21,142,1476.94,8011,0,0
1701451,21,142,196.5,262,0,0
19,21,144,1914.75,225,0,0
137,21,151,99,91,0,0
3325482,21,154,205.312,5523,0,0
57,21,156,486.375,105,0,0
1701451,22,3,371.438,15059,0,0
1701451,22,4,763.312,1423,0,0
3325569,22,13,713.625,109,0,0
46,22,15,728.812,143,0,0
229,22,29,1263.94,82,0,0
1701393,22,30,1106.81,173,0,0
270,22,49,413.438,116,0,0
270,22,50,322.688,113,0,0
270,22,51,269.25,99,0,0
270,22,52,227.438,93,0,0
270,22,53,238.688,2585,0,0
270,22,54,140.812,22273,0,0
270,22,55,278.438,9071,0,0
57,22,58,99.375,107,0,0
270,22,58,337.312,113,0,0
113,22,70,1443.75,118,0,0
113,22,74,1418.81,94,0,0
57,22,77,1324.69,101,0,0
270,22,81,553.688,99,0,0
1701267,22,82,225.938,180,0,0
1701267,22,83,111.75,209,0,0
1701267,22,84,130.688,138,0,0
1701393,22,108,1145.44,166,0,0
1701393,22,109,1131,146,0,0
1701393,22,110,1125,156,0,0
1701393,22,111,1110.56,177,0,0
1701393,22,113,1088.44,169,0,0
3325589,22,113,594.375,178,0,0
145,22,114,1646.25,10980,0,0
1701393,22,114,1085.81,164,0,0
1701393,22,115,1074.94,150,0,0
1701393,22,117,1054.88,169,0,0
1701393,22,118,1050.94,155,0,0
145,22,120,1484.25,723,0,0
1701393,22,127,948.75,166,0,0
1701393,22,128,936.75,132,0,0
1701393,22,129,927.562,161,0,0
1701393,22,130,923.812,126,0,0
1701393,22,131,930.375,103,0,0
1701133,22,132,1912.69,877,0,0
1701393,22,132,932.625,104,0,0
1701133,22,133,1583.62,13887,0,0
1701393,22,133,931.5,153,0,0
1701393,22,134,937.875,164,0,0
377,22,137,63.375,5300,0,0
1701393,22,144,1057.12,155,0,0
137,22,149,398.438,11396,0,0
1701393,22,149,1103.62,163,0,0
137,22,150,251.812,23290,0,0
1701393,22,150,1114.69,144,0,0
137,22,151,741.375,335,0,0
1701267,22,154,1672.88,5012,0,0
1701267,22,155,1406.25,14911,0,0
1701267,22,156,1404.94,14339,0,0
1701267,22,157,1429.5,13654,0,0
421,22,158,885.75,501,0,0
1701267,22,158,1647.38,12770,0,0
1701259,23,8,1663.5,107,0,0
1701259,23,11,1564.31,6160,0,0
1701259,23,13,1615.88,156,0,0
1701382,23,13,411.188,113,0,0
1701259,23,16,1662.56,155,0,0
1701259,23,17,1666.88,157,0,0
3325569,23,19,1583.81,892,0,0
229,23,22,1687.5,104,0,0
451,23,31,1079.25,996,0,0
229,23,34,829.312,92,0,0
229,23,36,1065.75,92,0,0
229,23,41,1717.69,91,0,0
198,23,47,1492.69,84,0,0
3325535,23,47,1103.62,18857,0,0
57,23,48,604.125,125,0,0
3325535,23,48,1690.12,6915,0,0
164,23,50,572.25,3918,0,0
198,23,51,1482.94,88,0,0
198,23,52,1479.56,81,0,0
270,23,52,204.938,84,0,0
198,23,53,1475.81,108,0,0
270,23,53,714,109,0,0
198,23,54,1476.75,92,0,0
270,23,54,241.125,13200,0,0
198,23,55,1481.81,82,0,0
107,23,57,508.5,170,0,0
198,23,57,1489.69,81,0,0
107,23,58,679.875,116,0,0
107,23,59,867.75,153,0,0
198,23,59,1500,82,0,0
1701100,23,61,187.688,144,0,0
1701165,23,61,941.812,90,0,0
198,23,62,1506.56,118,0,0
19,23,63,546.562,198,0,0
198,23,64,1523.25,84,0,0
198,23,65,1528.31,84,0,0
198,23,68,1538.62,83,0,0
19,23,72,533.25,201,0,0
12,23,73,651.375,171,0,0
1701252,23,75,1568.44,944,0,0
198,23,76,1579.88,92,0,0
1701252,23,76,1736.06,275,0,0
198,23,78,1593.75,651,0,0
1701252,23,78,471.375,207,0,0
198,23,79,1596.94,80,0,0
229,23,80,1697.25,118,0,0
1701343,23,81,73.875,111,0,0
19,23,82,508.688,254,0,0
229,23,82,1715.06,81,0,0
229,23,83,1718.06,97,0,0
229,23,86,1699.12,81,0,0
19,23,89,491.25,181,0,0
3325523,23,104,741.75,3750,0,0
145,23,115,1620.75,12889,0,0
3325409,23,115,1130.44,244,0,0
145,23,116,1485.75,15829,0,0
145,23,117,1495.88,13858,0,0
3325409,23,117,1123.5,176,0,0
145,23,120,1608,135,0,0
421,23,121,21.1875,102,0,0
421,23,123,20.25,111,0,0
3325409,23,123,1093.5,84,0,0
3325409,23,124,1075.5,83,0,0
19,23,127,1880.44,201,0,0
19,23,128,1866.94,229,0,0
19,23,129,1854.75,228,0,0
19,23,130,1846.88,198,0,0
19,23,131,1841.81,210,0,0
19,23,132,1832.62,225,0,0
421,23,132,76.6875,171,0,0
19,23,133,1827.94,225,0,0
421,23,133,77.625,149,0,0
1701133,23,133,1558.69,9913,0,0
19,23,134,1828.12,165,0,0
3325409,23,134,1216.31,89,0,0
19,23,135,1831.5,135,0,0
3325409,23,135,1223.25,88,0,0
19,23,136,1833.38,188,0,0
19,23,137,1843.12,222,0,0
3325409,23,137,1137.56,100,0,0
3325662,23,137,423.75,99,0,0
19,23,140,1881.38,183,0,0
19,23,141,1885.31,187,0,0
3325569,23,142,1821,5858,0,0
137,23,151,397.875,12274,0,0
137,23,152,263.062,15679,0,0
1701267,23,153,1410,9465,0,0
1701267,23,154,1401.19,15104,0,0
1701267,23,155,1639.69,6458,0,0
3325409,23,156,1378.12,95,0,0
421,23,158,181.5,1471,0,0
1701267,23,158,1652.44,6014,0,0
1701267,23,159,1536,14755,0,0
46,24,12,582.938,13307,0,0
46,24,13,669.562,3705,0,0
263,24,17,231,136,0,0
229,24,20,1245.94,98,0,0
263,24,20,230.25,82,0,0
1701108,24,20,306.375,173,0,0
46,24,25,781.875,90,0,0
3325535,24,41,1630.31,3334,0,0
57,24,46,165.562,103,0,0
164,24,47,475.312,8191,0,0
270,24,50,328.5,99,0,0
270,24,53,325.5,116,0,0
3325496,24,54,793.5,890,0,0
421,24,86,131.625,1769,0,0
421,24,87,141,2154,0,0
46,24,90,783.938,156,0,0
3325751,24,90,1164.56,802,0,0
377,24,94,1359.38,2372,0,0
3325523,24,109,1023.56,1104,0,0
3325523,24,110,591,16011,0,0
3325523,24,111,504.375,21259,0,0
3325523,24,112,625.688,12266,0,0
145,24,116,1899.19,186,0,0
1701393,24,118,1110.56,150,0,0
1701393,24,119,1099.88,138,0,0
1701393,24,134,1132.31,148,0,0
3325589,24,137,580.688,94,0,0
1701393,24,142,134.625,96,0,0
1701267,24,145,882.375,98,0,0
436,24,147,910.688,3502,0,0
291,24,148,328.875,7588,0,0
1701382,24,161,1414.69,9424,0,0
1701259,25,6,1696.31,112,0,0
1701259,25,10,1653.94,117,0,0
1701259,25,11,1652.25,121,0,0
3325527,25,27,1203,2131,0,0
229,25,29,1715.81,85,0,0
3325535,25,40,1294.31,238,0,0
229,25,46,1742.44,84,0,0
198,25,50,1523.81,80,0,0
3325409,25,57,1111.12,147,0,0
3325409,25,58,1110.56,166,0,0
229,25,69,1701.19,102,0,0
189,25,76,130.688,92,0,0
189,25,77,60.375,94,0,0
189,25,79,39.5625,89,0,0
421,25,79,228.188,118,0,0
189,25,80,262.688,94,0,0
3325626,25,81,1923.75,3463,0,0
229,25,92,1732.31,81,0,0
19,25,97,546.188,159,0,0
3325527,25,97,1532.25,10967,0,0
3325527,25,98,1536.19,14812,0,0
3325527,25,99,1841.62,1110,0,0
3325550,25,104,1529.62,1063,0,0
3325626,25,104,1669.12,114,0,0
164,25,105,1416.38,4497,0,0
3325626,25,107,1628.06,87,0,0
3325626,25,108,1620,115,0,0
1701125,25,112,1502.81,8728,0,0
3325626,25,112,1524,6432,0,0
3325433,25,115,900.188,5087,0,0
263,25,116,811.688,6617,0,0
1701104,25,117,980.25,1646,0,0
3325482,25,124,1905,1397,0,0
1701080,25,127,175.875,1306,0,0
1701152,25,130,1877.62,121,0,0
238,25,140,1699.31,6235,0,0
238,25,141,1728.94,1668,0,0
291,25,148,579.75,2096,0,0
1701451,25,148,114.75,400,0,0
291,25,149,675.75,305,0,0
1701424,25,153,1191,822,0,0
1701182,25,158,374.25,4397,0,0
1701386,26,3,252.938,5630,0,0
46,26,9,687.188,109,0,0
46,26,10,679.5,108,0,0
46,26,11,675,86,0,0
46,26,12,80.0625,178,0,0
270,26,17,814.688,198,0,0
372,26,17,1839.75,259,0,0
229,26,21,1264.88,87,0,0
46,26,25,786.562,93,0,0
421,26,43,94.5,90,0,0
3325692,26,46,1485,101,0,0
3325692,26,47,573.375,113,0,0
3325409,26,59,1078.12,4296,0,0
3325569,26,63,218.438,91,0,0
1701187,26,65,195.375,2240,0,0
263,26,90,105.938,127,0,0
263,26,91,946.125,202,0,0
3325527,26,96,1579.88,2655,0,0
3325496,26,97,487.875,106,0,0
3325527,26,97,1625.44,6974,0,0
3325527,26,98,1556.81,5725,0,0
3325433,26,114,1308.38,245,0,0
1701104,26,117,684.188,4275,0,0
1701393,26,130,160.875,109,0,0
1701393,26,131,61.6875,139,0,0
1701393,26,132,895.688,168,0,0
1701393,26,133,982.312,145,0,0
1701393,26,135,989.438,154,0,0
1701393,26,136,986.625,136,0,0
1701267,26,148,1009.88,2024,0,0
1701267,26,149,768.375,16288,0,0
1701424,26,152,1444.12,164,0,0
1701182,26,158,582.75,566,0,0
3325527,27,0,930.938,1733,0,0
1701259,27,6,1676.44,87,0,0
1701259,27,7,1673.44,118,0,0
1701259,27,8,1673.44,118,0,0
1701259,27,9,1670.81,100,0,0
1701259,27,11,1680.19,120,0,0
1701259,27,12,1682.25,80,0,0
229,27,34,871.688,81,0,0
3325727,27,39,1422.94,2401,0,0
1701343,27,57,110.062,117,0,0
3325409,27,58,1108.88,136,0,0
3325409,27,59,1193.62,98,0,0
3325519,27,59,1345.12,323,0,0
229,27,68,1716.19,115,0,0
229,27,69,1730.62,132,0,0
1701156,27,75,944.812,319,0,0
189,27,78,306,140,0,0
229,27,80,1709.44,107,0,0
164,27,86,360.75,8314,0,0
280,27,86,1511.44,1744,0,0
229,27,96,1738.5,90,0,0
198,27,99,133.312,17567,0,0
37,27,100,1896.38,2915,0,0
37,27,101,1893,7144,0,0
37,27,102,1888.5,6954,0,0
37,27,103,1895.62,6583,0,0
37,27,104,1900.31,3153,0,0
1701108,27,105,466.312,11786,0,0
1701108,27,106,1073.62,994,0,0
3325626,27,111,1590.38,94,0,0
3325662,27,118,140.062,83,0,0
252,27,126,111.75,110,0,0
252,27,127,65.0625,146,0,0
3325409,27,133,1144.5,116,0,0
19,27,135,284.625,146,0,0
263,27,135,1266.19,4579,0,0
421,27,142,249.188,89,0,0
145,27,146,1521,13580,0,0
19,27,150,153.375,138,0,0
458,27,150,1942.88,132,0,0
1701382,27,162,1532.81,92,0,0
3325535,27,166,1392.19,1465,0,0
3325626,28,1,1925.44,93,0,0
451,28,2,733.125,698,0,0
291,28,3,109.125,100,0,0
3325626,28,3,1900.31,83,0,0
3325626,28,4,1868.44,85,0,0
377,28,6,147.375,4250,0,0
3325626,28,6,1796.25,8029,0,0
79,28,8,993.75,610,0,0
107,28,8,610.875,515,0,0
389,28,8,1331.81,461,0,0
1701080,28,8,1334.06,573,0,0
1701145,28,8,111,627,0,0
1701197,28,8,197.625,504,0,0
3325713,28,8,958.125,578,0,0
3325751,28,8,392.812,566,0,0
1701133,28,18,849.375,157,0,0
263,28,28,148.5,153,0,0
263,28,29,155.625,130,0,0
263,28,30,150.188,122,0,0
263,28,31,155.25,125,0,0
263,28,32,160.125,187,0,0
263,28,33,180,176,0,0
263,28,34,192.188,87,0,0
263,28,35,194.812,180,0,0
189,28,36,1422.56,84,0,0
263,28,36,206.438,113,0,0
189,28,37,1325.81,111,0,0
263,28,37,221.812,139,0,0
263,28,38,229.875,137,0,0
263,28,39,238.688,146,0,0
3325692,28,39,1498.88,200,0,0
408,28,49,144,3649,0,0
3325519,28,83,1180.5,1278,0,0
3325482,28,84,109.688,100,0,0
3325468,28,97,1328.44,108,0,0
3325468,28,98,1313.06,122,0,0
3325468,28,99,1301.06,115,0,0
1701366,28,101,325.875,2701,0,0
3325468,28,101,1231.69,11352,0,0
3325468,28,103,1292.62,102,0,0
3325468,28,104,1307.44,146,0,0
280,28,110,1466.62,1112,0,0
37,28,121,1925.81,4050,0,0
37,28,122,1899.19,5533,0,0
37,28,123,1890.75,5635,0,0
3325706,28,172,303.188,7422,0,0
444,28,178,147.75,130,0,0
444,28,179,127.875,86,0,0
444,28,180,119.062,143,0,0
444,28,181,110.812,124,0,0
3325692,28,182,65.25,84,0,0
444,28,183,1338.94,2888,0,0
444,28,185,113.062,217,0,0
444,28,186,123.75,114,0,0
3325496,29,11,83.0625,87,0,0
3325496,29,12,81.9375,107,0,0
3325496,29,13,82.6875,98,0,0
3325496,29,14,85.125,132,0,0
315,29,20,1423.88,9001,0,0
68,29,96,828.188,83,0,0
3325468,29,102,1591.12,1790,0,0
1701182,29,112,260.438,211,0,0
3325589,29,117,1661.81,1131,0,0
3325589,29,118,1658.44,692,0,0
1701205,29,128,1614.94,1559,0,0
389,29,129,338.812,133,0,0
3325513,29,137,114,151,0,0
3325513,29,140,74.25,116,0,0
3325513,29,141,68.4375,110,0,0
3325513,29,142,60,107,0,0
3325626,30,10,1917.75,96,0,0
3325626,30,11,1916.62,114,0,0
315,30,20,1735.88,3776,0,0
46,30,25,755.25,180,0,0
263,30,29,69.5625,8237,0,0
3325727,30,60,660.938,132,0,0
270,30,78,632.812,163,0,0
68,30,96,888.375,115,0,0
3325468,30,98,1326.94,132,0,0
3325468,30,99,1314.19,111,0,0
3325468,30,102,1315.12,108,0,0
3325468,30,103,1314,151,0,0
3325468,30,104,1320.75,178,0,0
3325468,30,107,1357.31,103,0,0
3325468,30,108,1363.88,104,0,0
137,30,129,438.188,1377,0,0
3325655,30,137,76.875,214,0,0
113,30,163,1475.06,1290,0,0
1701290,30,164,1382.25,150,0,0
1701290,30,165,989.25,3812,0,0
280,30,166,202.125,95,0,0
3325751,30,173,1279.69,11206,0,0
1701152,30,177,861.938,3574,0,0
1701152,30,178,911.062,1560,0,0
444,30,181,130.688,114,0,0
444,30,182,117,128,0,0
444,30,183,113.25,153,0,0
444,30,184,117.75,115,0,0
444,30,185,125.438,132,0,0
189,30,197,1270.5,1290,0,0
3325443,30,200,212.438,94,0,0
3325496,31,11,67.875,278,0,0
3325496,31,12,1257.56,1923,0,0
3325496,31,15,68.25,87,0,0
341,31,26,52.125,84,0,0
189,31,36,1284.38,3733,0,0
1701406,31,70,398.438,139,0,0
1701406,31,71,149.438,162,0,0
89,31,74,1528.88,4183,0,0
389,31,91,284.438,164,0,0
389,31,92,239.438,123,0,0
377,31,106,615,707,0,0
3325751,31,117,272.062,173,0,0
3325513,31,136,120,121,0,0
3325618,31,142,1360.12,1725,0,0
37,31,146,1916.62,4222,0,0
3325513,31,151,36.375,85,0,0
1701455,31,156,56.625,191,0,0
1701290,31,165,975.375,15746,0,0
145,31,171,447,4820,0,0
3325633,32,35,1420.5,168,0,0
3325633,32,36,156.375,154,0,0
3325433,32,47,1380.75,179,0,0
1701100,32,93,156.375,130,0,0
1701227,32,94,708.375,1266,0,0
3325437,32,105,1077.75,1455,0,0
321,32,106,1248.94,4972,0,0
3325437,32,106,1142.25,1624,0,0
1701187,32,110,75.375,143,0,0
107,32,111,431.25,14559,0,0
107,32,112,463.688,8834,0,0
377,32,130,1575.19,1000,0,0
377,32,131,1603.12,4748,0,0
377,32,132,1493.06,7123,0,0
377,32,133,1479.94,6987,0,0
377,32,134,1482.38,12702,0,0
377,32,135,1507.88,10160,0,0
245,32,136,793.688,1800,0,0
377,32,136,1503,10107,0,0
245,32,137,736.5,1896,0,0
377,32,137,1495.88,10278,0,0
377,32,138,1491.19,8718,0,0
377,32,139,1524.56,4507,0,0
3,32,141,1396.5,4952,0,0
202,32,150,595.5,123,0,0
98,32,187,700.125,105,0,0
145,32,188,351.375,2376,0,0
98,32,189,710.062,116,0,0
98,32,190,706.5,99,0,0
98,32,192,733.125,112,0,0
349,32,204,511.5,114,0,0
37,32,209,1139.81,13263,0,0
238,32,215,1593,313,0,0
238,32,216,1261.12,16565,0,0
238,32,217,1249.5,15977,0,0
238,32,218,1250.25,12001,0,0
238,32,219,1289.62,12818,0,0
238,32,220,1434.94,8322,0,0
3325626,32,232,391.312,90,0,0
3325496,33,3,115.125,118,0,0
1701152,33,28,405,1588,0,0
1701133,33,33,1813.5,5722,0,0
3325409,33,36,1202.06,84,0,0
3325409,33,40,1185.56,114,0,0
3325409,33,41,1198.31,82,0,0
3325589,33,41,1524.19,2478,0,0
3325409,33,43,959.438,151,0,0
3325409,33,44,952.5,104,0,0
3325409,33,45,951,134,0,0
3325409,33,46,958.5,89,0,0
3325409,33,47,1193.06,84,0,0
3325409,33,49,1208.25,102,0,0
3325437,33,103,1009.5,10366,0,0
3325437,33,104,917.812,12925,0,0
245,33,105,805.688,104,0,0
3325437,33,105,921.75,12649,0,0
1701306,33,106,118.688,103,0,0
3325437,33,106,925.5,13935,0,0
1701306,33,107,1702.5,80,0,0
3325437,33,107,913.688,13087,0,0
3325437,33,108,900,14494,0,0
3325437,33,109,916.5,9271,0,0
3325437,33,110,894.562,4981,0,0
107,33,111,795.938,468,0,0
3325437,33,111,1056.19,1060,0,0
107,33,112,491.062,14374,0,0
